objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,total_injuries,total_vehicles,total_bicyclists,total_pedestrians,crash_on_arterial,crash_on_interstate,crash_category
189041485,2021-01-01 05:00:00+00:00,0101000020E6100000258BE8E2293E53C007B2A6EBD76F4340,38.874461,-76.971676,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
188553351,2021-01-09 05:00:00+00:00,0101000020E6100000CC1C3B452E3E53C00D2F5E06DC6F4340,38.873564,-76.971651,2341 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188553354,2021-01-09 05:00:00+00:00,0101000020E61000003CA904AA3C3E53C062CB248F13704340,38.874461,-76.971676,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,1,MPD Only
188797880,2021-01-04 05:00:00+00:00,0101000020E610000003287278033E53C0CA17416207704340,38.875187,-76.968894,2506 N STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,0.0,0.0,0.0,0,0,MPD Only
188797892,2021-01-06 05:00:00+00:00,0101000020E61000005C216424013E53C03B1E22B4B56F4340,38.872781,-76.968969,PENNSYLVANIA AVENUE SE & 27TH STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,1,4.0,0.0,0.0,1,0,MPD and DCFEMS
189040659,2021-01-29 05:00:00+00:00,0101000020E6100000EC330EB25D3E53C073BB3FCB05704340,38.874461,-76.971676,2300 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,1,MPD Only
189040431,2021-01-27 05:00:00+00:00,0101000020E61000003B899B39DE3D53C0E6B2331510704340,38.875065,-76.966582,2819 MINNESOTA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189040666,2021-01-21 05:00:00+00:00,0101000020E61000001CC73969DE3D53C0F3AD9F6412704340,38.876433,-76.967829,2900 NASH PLACE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189040512,2021-01-22 05:00:00+00:00,0101000020E61000003144F0724C3E53C03EE39B3F0F704340,38.875454,-76.973387,I295 NB PENNSYLVANIA AVE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,1,2.0,0.0,0.0,0,1,MPD and DCFEMS
189040687,2021-01-21 05:00:00+00:00,0101000020E61000002FE036215D3E53C0C189335205704340,38.87399,-76.973406,2305 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,1,1,MPD and DCFEMS
189041255,2021-01-11 05:00:00+00:00,0101000020E6100000E114C6F65F3E53C0A09E92B007704340,38.875378,-76.974418,8100 HARTE PL,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041363,2021-01-03 05:00:00+00:00,0101000020E6100000694FD35B4B3E53C0045639AC0F704340,38.875471,-76.973347,EXIT 1D INTERSTATE 295 SOUTHBOUND & PENNSYLVANIA AVE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,1,MPD and DCFEMS
189041407,2021-01-15 05:00:00+00:00,0101000020E6100000CEBA7F57613E53C0A1DA34781A704340,38.87399,-76.973406,2305 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189041512,2021-01-04 05:00:00+00:00,0101000020E6100000A0E75B260E3E53C05363D2CCDF6F4340,38.874327,-76.969583,2506 MINNESOTA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,1,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041014,2021-01-19 05:00:00+00:00,0101000020E610000094F7E642EE3D53C05B04C91800704340,38.874579,-76.968864,2700 MINNESOTA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188798478,2021-01-31 05:00:00+00:00,0101000020E610000060A75703FE3C53C0E48AB77EE26E4340,38.86628,-76.953001,FORT DAVIS STREET SE & PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189040576,2021-01-15 05:00:00+00:00,0101000020E6100000D8B54020F13C53C018A43F28CA6E4340,38.864841,-76.952215,2001 38TH STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189040849,2021-01-21 05:00:00+00:00,0101000020E6100000FD0F66467C3D53C057A0109A9B6F4340,38.871861,-76.96017,1400 BRANCH AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD and DCFEMS
188798131,2021-01-13 05:00:00+00:00,0101000020E610000070F7E1119A3C53C04D04FD23916E4340,38.864294,-76.947375,4000 PENNSYLVANIA AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041437,2021-01-04 05:00:00+00:00,0101000020E6100000A2B05161FE3C53C0EAB4A9CAE26E4340,38.866289,-76.953024,PENNSYLVANIA AVENUE & FT DAVIS DR,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,1,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041491,2021-01-03 05:00:00+00:00,0101000020E6100000491880241E3E53C08EB0F65E1D6F4340,38.867794,-76.970428,2600 NAYLOR ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
188797809,2021-01-09 05:00:00+00:00,0101000020E61000003632FF6B3C3D53C02D9F481627704340,38.875734,-76.957094,3409 MASSACHUSETTS AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS
188798175,2021-01-31 05:00:00+00:00,0101000020E6100000F837F6E8213E53C085A03AF9A56E4340,38.865163,-76.969873,2534 NAYLOR ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
188798009,2021-01-18 05:00:00+00:00,0101000020E6100000AC1FDA41CD3D53C05033153ABC6D4340,38.857299,-76.965651,ERIE STREET SE & 29TH STREET SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,0,0,MPD Only
189041463,2021-01-04 05:00:00+00:00,0101000020E610000056671516F03D53C0746DE7E9D66E4340,38.865704,-76.968271,2001 28TH STREET SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189041473,2021-01-01 05:00:00+00:00,0101000020E61000009FA81A9DBA3D53C0D9CA9F982F6E4340,38.861118,-76.964793,3000 ALABAMA AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
188798295,2021-01-30 05:00:00+00:00,0101000020E6100000DF46D8E05E3D53C020441370056E4340,38.85942,-76.958623,2428 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189040972,2021-01-29 05:00:00+00:00,0101000020E6100000CE3756F2353D53C0FC3985EF986D4340,38.856755,-76.956621,3388 ERIE STREET SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,3.0,0.0,0.0,1,0,MPD Only
189041006,2021-01-20 05:00:00+00:00,0101000020E610000053329B4CB83D53C0B503C265316E4340,38.861118,-76.964793,3000 ALABAMA AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
188797957,2021-01-04 05:00:00+00:00,0101000020E61000007D9CDF69393D53C09BAF9485936D4340,38.857304,-76.955904,3400 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,3.0,0.0,0.0,1,0,MPD Only
189041173,2021-01-24 05:00:00+00:00,0101000020E6100000BE4167A5373D53C07D412F48966D4340,38.856818,-76.956521,3360 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,4.0,0.0,0.0,1,0,MPD and DCFEMS
188798049,2021-01-07 05:00:00+00:00,0101000020E610000031D0E1F04E3D53C060D4FB09726D4340,38.857304,-76.955904,3400 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,2.0,0.0,0.0,1,0,MPD Only
189041008,2021-01-20 05:00:00+00:00,0101000020E610000057F6AB5F513D53C0D86C96616D6D4340,38.85501,-76.958233,2909 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,0.0,0.0,0.0,1,0,MPD Only
188798050,2021-01-07 05:00:00+00:00,0101000020E6100000B1D60A84993C53C03145308B8C6E4340,38.86206,-76.949293,3900 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,1,0,MPD and DCFEMS
188553357,2021-01-09 05:00:00+00:00,0101000020E6100000009D433DF13C53C012C8C16A526E4340,38.86206,-76.949293,3900 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189040568,2021-01-16 05:00:00+00:00,0101000020E610000038AE1A3ACB3C53C0BD5CD3073F6E4340,38.857765,-76.954432,3600 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
188798010,2021-01-16 05:00:00+00:00,0101000020E61000004B1FF9E8E13C53C01599568DCB6E4340,38.865414,-76.951771,3827 PENNSYLVANIA AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040745,2021-01-21 05:00:00+00:00,0101000020E61000006F3259715C3B53C091909F62FD724340,38.89971,-76.928338,5000 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040958,2021-01-21 05:00:00+00:00,0101000020E6100000C4E8F490A43C53C0FE5E964F7B6E4340,38.862564,-76.94827,3912 SOUTHERN AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,0,2.0,0.0,0.0,1,0,MPD Only
189041575,2021-01-15 05:00:00+00:00,0101000020E610000076A7526FD33D53C068BFCB62786D4340,38.855229,-76.966028,"2910 NAYLOR ,APT#A165",Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
189040429,2021-01-26 05:00:00+00:00,0101000020E610000085E2E430D93B53C0C319129D19734340,38.898738,-76.934234,4651 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188797822,2021-01-09 05:00:00+00:00,0101000020E61000007D023FE3A43B53C01B70B65A07734340,38.899089,-76.93167,4854 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188798196,2021-01-29 05:00:00+00:00,0101000020E61000005DF7C89D5B3B53C008FCE9B808734340,38.898696,-76.927465,704 51ST STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
188798223,2021-01-31 05:00:00+00:00,0101000020E61000001A211C3E8C3B53C032FF477333734340,38.900023,-76.93012,5002 HAYES STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,0,MPD Only
189040507,2021-01-27 05:00:00+00:00,0101000020E6100000E5DE84D35F3B53C00BDB121B41724340,38.892604,-76.927722,218 DIVISION AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,0,0,MPD Only
189040655,2021-01-29 05:00:00+00:00,0101000020E610000005B13AFF2D3B53C0EE1BAF6A91724340,38.894975,-76.924058,5314 DIX STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,0,MPD Only
189041195,2021-01-24 05:00:00+00:00,0101000020E610000097C03F49833B53C022DE7D3CB8724340,38.896414,-76.929892,4950 FITCH PLACE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189041338,2021-01-03 05:00:00+00:00,0101000020E610000092B12380933B53C0CC8261E1E4724340,38.898578,-76.929589,4940 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,1,1.0,0.0,0.0,0,0,MPD and DCFEMS
189041247,2021-01-10 05:00:00+00:00,0101000020E6100000122D4CADC23B53C0E5AC8F7918734340,38.899265,-76.933754,708 48TH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
188798106,2021-01-12 05:00:00+00:00,0101000020E61000005B0810C41D3B53C00735CEF1B5734340,38.903983,-76.92369,EASTERN/ SHERIFF RD NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,1,0,MPD and DCFEMS
189041063,2021-01-19 05:00:00+00:00,0101000020E6100000C32BB738233B53C08DC0967692734340,38.901853,-76.924395,900 DIVISION AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
188797929,2021-01-09 05:00:00+00:00,0101000020E61000007719EFA9C23B53C08CA724FE1D734340,38.899427,-76.933754,711 48TH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,0,0,MPD and DCFEMS
188797976,2021-01-23 05:00:00+00:00,0101000020E610000026E19F8CBC3A53C0677E78E8E3714340,38.88976,-76.917756,58TH STREET NE AND EAST CAPITOL STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040602,2021-01-10 05:00:00+00:00,0101000020E6100000856CF769F13B53C0E2D438248E734340,38.903007,-76.936626,4600 SHERIFF ROAD NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,1,0,MPD and DCFEMS
188798343,2021-01-29 05:00:00+00:00,0101000020E610000078E58E491C3B53C08853E27CB6734340,38.903999,-76.923599,SHERIFF ROAD NE & EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040739,2021-01-17 05:00:00+00:00,0101000020E6100000A2A1FBE71C3B53C0A2F82D75B7734340,38.90222,-76.921332,908 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040556,2021-01-13 05:00:00+00:00,0101000020E6100000BA6FB303783A53C0059E4F2EAD724340,38.895807,-76.913902,500 61ST STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
188797872,2021-01-06 05:00:00+00:00,0101000020E61000000625044DE63A53C0596FDBB94A724340,38.892938,-76.92029,257 56TH PL NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS
188798236,2021-01-30 05:00:00+00:00,0101000020E61000007DAE66FE4C3A53C022584C6A72724340,38.892776,-76.909547,300 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041324,2021-01-02 05:00:00+00:00,0101000020E610000090F46D09493A53C0957549E06B724340,38.894178,-76.911033,354 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189040733,2021-01-17 05:00:00+00:00,0101000020E61000002861A5A74C3A53C0F0DFBAFB49724340,38.892889,-76.910926,63RD STREET NE & CLAY STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041549,2021-01-14 05:00:00+00:00,0101000020E61000007EFFCEBF3C3B53C038B60E8704734340,38.898568,-76.925581,701 DIVISION AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189041445,2021-01-05 05:00:00+00:00,0101000020E6100000CBCE345A773A53C0985FCBE7B3724340,38.896347,-76.913837,500 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189037931,2021-01-30 05:00:00+00:00,0101000020E6100000699E27699A3A53C0DCEC80DCEA724340,38.897402,-76.916062,612 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041492,2021-01-03 05:00:00+00:00,0101000020E61000006F6AA758743A53C0318DBD8AE4714340,38.889779,-76.913349,6100 SOUTHERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189041086,2021-01-12 05:00:00+00:00,0101000020E6100000E278267B6F3B53C07F2C06A2A6734340,38.903515,-76.928677,5065 SHERIFF ROAD NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189040653,2021-01-28 05:00:00+00:00,0101000020E6100000BEA297C3C23B53C01EBBF315AA734340,38.903622,-76.934002,1006 48TH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189041065,2021-01-19 05:00:00+00:00,0101000020E61000004D12E8D2853B53C0D9A6B7EB5B744340,38.909025,-76.930012,1412 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041403,2021-01-12 05:00:00+00:00,0101000020E61000009742AABF753B53C03B566F0FA7734340,38.903752,-76.929636,5000 SHERIFF ROAD NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189040520,2021-01-23 05:00:00+00:00,0101000020E6100000814F6106573B53C0B8CE029812744340,38.906528,-76.927553,1210 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040999,2021-01-20 05:00:00+00:00,0101000020E6100000BB21114C9A3B53C0E04067E77B744340,38.909624,-76.931277,1444 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041504,2021-01-04 05:00:00+00:00,0101000020E610000060D68EF2523B53C0DFC1CF2A0C744340,38.906614,-76.926935,1206 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188797943,2021-01-02 05:00:00+00:00,0101000020E6100000B0018D0C973B53C0237BDE04E4714340,38.88995,-76.932825,4900 EAST CAPITOL STREET NE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188798053,2021-01-08 05:00:00+00:00,0101000020E6100000D58AF49F873B53C0FDC12D00E4714340,38.889763,-76.930151,CENTRAL AVENUE SE & EAST CAPITOL STREET,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189040930,2021-01-16 05:00:00+00:00,0101000020E6100000476F8F8A653E53C06EBB9EC5DA714340,38.889911,-76.973359,2400 EAST CAPITOL STREET NE,Ward 7,"Capitol Hill, Lincoln Park",CAPITOL HILL,0,2.0,0.0,0.0,0,0,MPD Only
189041323,2021-01-02 05:00:00+00:00,0101000020E6100000E56A980EA73B53C05FBA5AF0E3714340,38.88995,-76.932825,4900 EAST CAPITOL STREET NE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041476,2021-01-01 05:00:00+00:00,0101000020E6100000E7EBDD62C73B53C02E28E0F7E3714340,38.890351,-76.934079,4800 EAST CAPITOL STREET NE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041097,2021-01-12 05:00:00+00:00,0101000020E61000006C54DF641F3E53C094D359660A724340,38.889911,-76.973359,2400 EAST CAPITOL STREET NE,Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,1.0,0.0,0.0,1,0,MPD Only
188797817,2021-01-09 05:00:00+00:00,0101000020E6100000FAF668042C3E53C0C57BBDD2A9724340,38.896176,-76.971153,2514 E STREET NE,Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,1.0,0.0,0.0,0,0,MPD Only
188797766,2021-01-07 05:00:00+00:00,0101000020E610000009FC849C703C53C072A3141F8E734340,38.903795,-76.942521,1000 KENILWORTH AVENUE NE,Ward 7,"Eastland Gardens, Kenilworth",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188798036,2021-01-18 05:00:00+00:00,0101000020E6100000A2C3BFE0733C53C0CB0B002B92734340,38.902447,-76.943812,KENILWORTH AVENUE NE & NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Eastland Gardens, Kenilworth",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
188798118,2021-01-12 05:00:00+00:00,0101000020E6100000B0BEAB512A3C53C0E36366EBF2734340,38.906345,-76.93904,1215 KENILWORTH AVENUE NE,Ward 7,"Eastland Gardens, Kenilworth",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,0,MPD Only
188798255,2021-01-17 05:00:00+00:00,0101000020E61000005F6155E5453C53C072CFF470CB734340,38.904644,-76.942559,4210 LANE PLACE NE,Ward 7,"Eastland Gardens, Kenilworth",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,0,MPD Only
189040949,2021-01-19 05:00:00+00:00,0101000020E6100000E1F883F5533C53C09B8631CB72734340,38.901469,-76.941413,4301 NANNIE HELEN BURROUGHS AVENUE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,1,1.0,0.0,1.0,1,0,MPD Only
